filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
6.wav,0.207767212,0.288350791,1915.451029,1510.632226,3666.98018,0.108697746,-142.6795233,87.00473503,-75.35670804,23.785272,-68.67678316,-20.76032806,-11.10347475,-36.93266926,-20.73359338,-3.921079011,-24.13694826,-5.885184701,3.584396201,-0.575885335,17.65374573,2.109980871,13.13609254,-0.881453121,-4.596978864,-1.031528024,latha
7.wav,0.217819999,0.187357694,1517.012414,1000.276217,2540.872725,0.10794431,-265.3923671,99.18728533,-62.62759111,20.45754864,0.490088032,-28.77397092,-6.339480951,-25.05308885,-17.14640062,-21.09837037,-32.2718922,-8.196832508,-7.962649774,-6.815786911,7.379668085,6.839999545,4.361803448,-3.593783906,-3.30306987,-0.006636327,latha
8.wav,0.214649814,0.10136079,1952.535406,1346.494253,3140.090399,0.129763227,-306.3056726,68.24198009,-43.40137095,7.396572637,-23.25576435,-7.32657534,-19.78549614,-10.2484407,-10.96486197,-13.80388441,-1.997980298,-8.659606131,2.194153085,7.528205496,7.99640033,3.255693546,6.911774503,7.503726878,6.680189438,7.535066431,latha
9.wav,0.211516328,0.123547763,695.7636073,520.1988504,1108.651725,0.050277892,-329.0540304,157.6092341,21.46705396,-16.58325226,-17.40681778,-31.59768437,-16.74152377,0.623318072,-21.99126287,-33.81004001,-12.61825894,-8.015877498,-18.11712579,-10.51005071,-4.373558495,-11.32303509,-9.625445646,-5.652724566,-12.09262677,-11.24766302,latha
1.wav,0.23017577,0.07030084,971.8075791,753.4132099,1636.117489,0.073320499,-415.4031512,113.8636557,25.70481319,-1.271709759,-12.99481124,-34.45909641,-24.92523107,-5.547140492,-15.59022537,-23.4642547,-11.74453762,-10.6481438,-15.07622886,-5.875592571,-2.631769395,-9.512319891,-4.296490432,3.582491054,-2.040311542,-5.205335982,malani
10.wav,0.230323162,0.088161886,2389.91407,1437.009328,3851.631809,0.155570848,-316.2640647,63.68024672,-32.48454167,30.51953164,-34.40987515,-11.94259899,-26.6846281,-19.33416345,-28.8584675,-13.76748272,-13.25505927,-17.35525309,-5.247957139,-10.21728984,-4.085624341,-11.45596211,2.824492434,-3.415374238,1.034193399,2.843757808,malani
2.wav,0.201894674,0.080160312,789.6537776,644.7533437,1314.238606,0.057338693,-387.667293,122.3926718,26.82976971,-9.308622696,-16.94524177,-27.91454204,-19.78544926,-7.76056797,-17.06217867,-21.14313375,-9.300127181,-8.080923126,-12.94611261,-6.954795592,-4.971761062,-10.85418088,-6.976676635,0.516220036,-1.147850581,-2.333713003,malani
3.wav,0.199005426,0.06194194,977.5930042,686.8129928,1479.637648,0.076905179,-425.143363,90.06330407,12.01017592,-9.17892124,-12.84641549,-28.82553826,-23.96169606,-7.311548465,-11.68151795,-18.66795415,-12.05866126,-10.17120354,-11.28489217,-4.402527259,-3.816524252,-10.87859461,-7.453777415,0.807199935,1.248908544,2.840995402,malani
4.wav,0.269914886,0.090639956,2125.085354,1280.682565,3584.40097,0.154193141,-269.1250042,75.59385757,-90.11697298,20.94793928,-30.0315945,-20.67662748,5.267224592,-28.08966276,0.122643043,-11.87304381,-21.00721427,-8.336899427,-15.82335916,-8.582416439,-11.20361687,-12.81682587,-4.443286342,-1.439185625,-1.933744783,0.285647384,malani
5.wav,0.213242223,0.046301726,1414.920337,739.6412467,2089.354638,0.114441781,-447.5388415,74.31135425,-19.68287726,9.291275666,18.35347977,-38.59648209,-35.03196925,7.480284252,-5.968895109,-27.02955225,-13.16792767,-11.643273,-17.34737227,-4.202221556,-4.233616092,-15.88067043,-5.328138544,5.670001769,0.575741782,6.516598026,malani
6.wav,0.197614563,0.128792986,975.1611738,821.7059306,1570.289365,0.060444229,-311.0529186,117.3165755,-17.67599193,-11.270189,-23.30812028,-25.09522106,-15.07393791,-28.10040724,-17.34248772,-15.08225362,-20.93531833,-14.64134758,-16.99952976,-10.55944503,-5.507778861,-5.194926696,1.995078804,-1.758479945,0.417563146,4.585586814,malani
7.wav,0.226267512,0.118758172,2840.696219,1624.971854,4553.333253,0.203954307,-286.6810906,37.59313014,-52.05842069,22.97904248,-40.46211016,8.674323927,-28.51019999,-2.069492434,-19.42894241,-8.814079514,-10.71405169,-15.14847803,3.447571251,-1.8219017,13.29142737,8.592068928,21.08215955,-0.981300087,2.248260015,-0.695597035,malani
8.wav,0.21352475,0.057813715,683.3795961,582.1429154,1060.372221,0.049835133,-431.0044237,109.5376426,30.73364906,-19.28293494,-25.34275951,-14.2539943,-9.012544562,-14.69484868,-22.46656136,-21.66643832,-15.65981562,-14.0652932,-14.50551954,-10.7997633,-6.472297831,-5.297531066,-4.705229702,-4.381203377,-5.929118282,-6.415100377,malani
9.wav,0.243123806,0.051662073,769.0313864,735.205839,1237.848231,0.056636571,-438.173338,107.424041,28.02348454,-5.833454296,-5.507478193,-8.081467656,-12.18746551,-12.4509274,-13.58354512,-12.19207523,-9.006476993,-10.49977893,-11.34289918,-7.246709246,-5.307185178,-5.447267496,-2.558182486,-1.200311397,-3.108307111,-2.197309057,malani
1.wav,0.239260164,0.087285466,2075.662823,1693.615291,3651.022394,0.113561135,-309.8069994,59.12344294,-27.14468985,0.823643616,-31.96468642,-17.93491065,-9.02921106,-13.52845483,-19.0175165,-9.245825298,-13.09216698,-8.910848557,-13.51074408,-10.13288369,-9.180595019,-9.754384412,-3.231455886,-0.100398639,0.739095504,-1.070129341,nanda
2.wav,0.214274276,0.057352442,3304.043568,1979.167093,5214.075462,0.231208554,-404.0538161,24.33615839,-12.99279449,6.919065242,-25.66092143,-17.28586725,-12.92824469,-13.61505951,-9.011288063,-10.90905107,-14.87305893,-8.031210553,-13.12856844,-10.50453363,-5.618882891,-8.387477661,1.00251542,5.488130178,4.185554667,10.08118375,nanda
3.wav,0.207822387,0.001370598,5396.941236,753.1407484,5787.001529,0.482060971,-923.5619813,-46.28850455,13.27551132,22.66031235,-48.67169623,54.81149894,-38.24641971,9.170077752,20.34589677,-39.24812864,39.20600784,-22.33473209,-0.104922375,20.49155411,-30.44614101,26.79340305,-14.36249048,-0.959284028,11.0366104,-13.31784957,nanda
4.wav,0.205131453,0.067759208,2617.223582,1666.677084,3964.518491,0.183245549,-404.4114799,44.44632182,-8.835078547,7.456811262,-16.03204082,-13.06294413,-9.929004664,-14.94462623,-13.809927,-9.649116844,-14.52855279,-11.87104121,-11.91517449,-8.715955836,-8.78975459,-8.717156079,-2.641534424,0.756097468,3.421846995,2.979649067,nanda
5.wav,0.188259795,0.04857688,2545.740848,1806.785751,4190.815687,0.160239504,-408.6784576,29.50604485,-11.23619303,2.771524854,-23.69443527,-13.49034823,-10.41739134,-14.56086106,-8.819089086,-8.534392253,-15.16339095,-10.13218857,-10.65776186,-8.526444033,-7.170084355,-10.62443863,0.737202165,3.342761545,2.831312166,8.392384924,nanda
6.wav,0.291605443,0.108739622,2397.381697,1982.5171,4259.915367,0.140054506,-212.6711007,78.15980774,-37.30685662,2.702680953,-38.37905995,-29.13513513,-5.624505608,-10.96803426,-28.10046731,-5.696132107,-12.82039125,-5.029650981,-13.98227758,-10.1846433,-10.92378558,-10.82976191,-9.907596555,-5.406691806,-4.817891708,-9.875870782,nanda
Buddhanubawena.wav,0.225017044,0.08269795,1897.976921,2052.868783,3904.001465,0.076602249,-300.8374956,56.17611381,-4.967874731,3.511800494,-27.59889047,-8.956478352,-23.78207561,-22.53848624,-15.77580858,-3.466545574,-23.07879212,-14.22081799,-13.60177663,-12.76883816,-10.3892738,-10.09131571,-5.343219032,-9.414157744,-2.003297069,-2.129332452,nanda
rangiri.wav,0.198929055,0.061353225,2832.481962,1856.397052,4548.553386,0.193112925,-397.3807329,29.15674082,-15.66537915,1.235684285,-26.3317857,-12.71716853,-11.2265517,-15.74802319,-10.58014865,-8.614698848,-16.2033206,-8.38192648,-11.72761284,-9.73452524,-4.044568339,-7.429021726,2.07123865,5.62353348,5.424475753,10.50521678,nanda
saari.wav,0.217877237,0.121913061,2133.999925,1942.334847,3694.70633,0.116682029,-290.0149005,59.03301209,-14.55238904,0.393672738,-17.00021909,-17.32100308,-11.71341125,-14.94923366,-15.73285248,-12.53891498,-12.36044765,-10.9584833,-19.83649824,-4.148472652,-14.4407859,-2.552600036,-7.900135447,-0.725306268,4.018025372,-4.320794836,nanda
sakuramal.wav,0.207903876,0.058633056,2956.041485,2056.276369,4855.464777,0.178727551,-378.3282342,31.8314808,-3.396418963,7.408668894,-19.63548456,-15.27480658,-8.283869922,-15.44532935,-11.86536456,-10.35732984,-12.90385597,-8.580785597,-12.9984362,-6.88861738,-11.86710649,-10.97924997,-4.835827924,-1.134013692,-1.55591503,4.095792033,nanda
1.wav,0.204097566,0.03694794,2953.176569,2464.567245,5754.972741,0.14441619,-383.2589156,10.06340956,-28.45681646,-8.794648619,-13.3419791,-28.76432097,-5.991608261,-20.97420171,-11.43443372,1.402841824,-29.55789885,-10.13301066,-19.62157557,-7.097126309,-12.05614846,-7.625670173,-5.327534742,4.305054912,1.444305515,9.52766278,neela
10.wav,0.197206856,0.055084717,2997.759446,2286.674735,5180.784116,0.175803458,-408.8322704,18.297996,-11.01610963,-12.80839583,-15.88481644,-25.82389817,2.06829362,-24.73110085,-17.90867187,-1.112094278,-22.3111386,0.045375903,-7.071571283,2.651956756,0.724978787,-1.740903571,-2.541695836,6.129145522,1.224697548,4.236753712,neela
2.wav,0.183323076,0.033610515,3357.257411,2152.804118,5490.185086,0.216494158,-442.3950297,10.86236534,-19.85814607,5.387129598,-14.33559207,-36.0962689,-2.875876215,-18.01179423,-15.10141604,4.54676111,-21.34400408,-5.685899107,-17.6449947,-8.702027148,0.371710139,2.678910975,10.71203365,22.4261589,8.367189188,7.421192619,neela
3.wav,0.192171233,0.03209893,2731.077393,2001.080501,4799.597036,0.159975318,-432.7443252,14.83347349,-23.14148063,8.292966613,-6.554270886,-25.02924058,0.401041316,-11.16156975,-26.85831784,3.827467416,-18.35201775,-6.47850677,-9.15516501,-5.401079981,-4.626161063,-4.962328793,-9.029419577,3.580450707,-4.65349947,-1.959497156,neela
4.wav,0.198673171,0.035013255,2987.570238,2140.860669,5111.440122,0.17554939,-433.6976841,19.58780708,-21.44014007,-1.971222388,-21.2842734,-13.12739193,2.389391032,-26.33353872,-9.033893389,-0.370133866,-22.94038312,-7.755591067,-15.94554228,-6.050721974,-5.782878884,-3.866349114,-5.635988991,4.646266047,0.46750121,7.785688589,neela
5.wav,0.193430217,0.051187597,2626.957702,2575.020248,5341.507673,0.106055166,-382.6963237,17.17150954,-9.63192864,2.814769831,-16.25164667,-27.49774088,7.59247003,-23.74720109,-22.7474221,-3.306626529,-28.52163919,-8.538862001,-19.90006612,-8.962993879,-3.577545575,-0.726463512,-4.978706349,9.92766622,1.174645206,12.76849538,neela
6.wav,0.232503939,0.043468233,3735.381661,2510.986081,6456.049045,0.223450377,-387.2782439,21.68606393,4.03735554,12.95868569,-5.089213006,-7.447167546,-6.57495698,-13.10019618,-12.12806725,-7.805925753,-20.17939002,-6.070536737,-17.29847907,-4.547712691,-5.513229183,-6.731669917,-10.69790414,2.026754327,-3.737552166,-3.134959509,neela
7.wav,0.181683612,0.04271752,3172.056829,2296.116049,5602.095254,0.195582997,-411.4688767,10.56875128,-19.31150309,-12.99592463,-16.95315702,-18.45515137,-3.317615321,-20.92316247,-18.66971719,-1.374771973,-21.49276227,-4.818951021,-5.121294107,5.782172522,12.76716843,13.93607192,5.648314317,13.92979152,1.930662293,3.898430458,neela
8.wav,0.194839789,0.040952317,3427.661686,2517.322194,6231.042645,0.187735276,-412.189149,0.832221678,-11.7893479,2.615273929,-12.23363046,-25.38954559,0.160682309,-25.54712585,-18.68229962,-0.246393938,-25.96212553,-8.773942018,-19.54849875,-7.73159425,-1.646970269,-0.693627812,4.151485618,16.48789619,5.440167864,16.49002774,neela
9.wav,0.200521997,0.042094313,2423.681303,1938.208715,4303.557427,0.138465689,-425.0995599,35.51133894,6.745440316,7.200499651,-5.102412842,-4.782364221,-10.28490901,-11.23471046,-19.20183964,-4.997889958,-9.064737888,-9.785132338,-13.77260772,-7.319499948,-6.122518811,0.84232933,-6.794921967,1.645401492,-2.895267565,-6.186866625,neela
1.wav,0.183262526,0.10028293,2084.227398,1722.276541,3517.002501,0.11610867,-352.0833018,32.29735392,-38.29405641,-12.74910201,-25.57801376,-26.64373702,-4.543133951,-17.52492653,-16.37171478,-20.02185976,-17.75908376,-6.046221854,0.589404579,8.90140353,8.754715961,10.8942823,12.44275392,13.86875873,7.24509597,3.801552442,nelu
10.wav,0.173758257,0.08032953,2333.360932,1774.095244,3760.409616,0.140823465,-365.6676488,24.57575541,-38.33648566,-2.722266348,-17.96864108,-23.48291115,0.976925128,-18.59772669,-11.60850985,-15.47499532,-17.54744994,-9.472982354,-6.837572762,4.220629287,2.931840021,3.459349076,9.42652472,8.070808322,1.806677712,4.88612052,nelu
3.wav,0.232847827,0.068404496,2547.736212,1867.972622,4244.684693,0.167306812,-341.579893,43.13843822,-30.28219468,-7.642349462,-22.31711429,-9.657967045,-2.434401103,-16.91794617,-13.71694793,-6.965313149,-7.643312418,-12.6359225,-7.290217376,-1.23004096,-8.330254411,-2.703890077,-0.855394715,2.217647035,-2.873313716,1.785915063,nelu
4.wav,0.17591998,0.084527761,1792.369597,1533.566824,3002.100329,0.103900889,-383.3121334,34.60473815,-29.14772598,-4.081599027,-18.81407257,-22.9646278,1.964096582,-13.31428912,-9.497568465,-17.91075434,-20.89586845,-11.70065698,-5.203053624,7.45854837,1.206956052,6.477780384,3.25224115,1.061774363,0.515635352,7.563144814,nelu
5.wav,0.184688949,0.106480315,1566.666161,1591.292999,2697.741398,0.080340871,-337.6322456,52.32042495,-31.46606815,-17.60415867,-22.95150476,-21.15084302,-6.962260845,-26.53468144,-13.10139551,-15.23315905,-23.4412064,-15.30777777,-8.220941234,3.220464942,3.427274872,6.540872295,9.152200552,9.234335339,4.080599371,1.159089895,nelu
6.wav,0.204595379,0.090709493,1695.022449,1755.240027,2905.650216,0.081899365,-340.9028947,56.86732769,-25.42193545,-3.919620704,-15.80517879,-24.20530496,4.475242688,-16.08107165,-18.66205491,-18.39116099,-20.25936898,-13.24208786,-7.06476808,0.06160015,-3.53869811,1.261391989,-5.526797809,0.174092884,-5.078967932,-4.361093897,nelu
7.wav,0.212248305,0.06379845,2348.59943,1663.891111,3769.210406,0.156550951,-378.4997447,36.81397393,-32.97775103,-8.205241819,-14.28146709,-15.90751164,-5.267913387,-14.06877742,-15.06436018,-12.93781333,-14.0898536,-12.51604116,-8.750140842,1.165967657,-3.859591743,-0.357637486,4.102304556,4.367187145,0.452807514,0.135968362,nelu
8.wav,0.197211084,0.11425668,1782.865391,1904.396792,3232.285017,0.083927994,-312.6062042,58.90910121,-14.65792601,-4.61625787,-5.023310927,-17.83705989,-0.263990025,-12.24773654,-11.14406257,-8.010574892,-19.7601271,-13.17395479,-6.365293318,-3.364385682,-2.76319804,-1.803427979,1.996764015,2.084545026,-2.381878038,5.391637991,nelu
9.wav,0.17399399,0.072881624,2254.992235,1692.242509,3727.035154,0.135232346,-367.0737704,26.91679606,-40.36382784,-11.46606379,-20.84757119,-23.42429296,-5.116473873,-20.45357749,-10.81092713,-9.74863944,-16.95788203,-6.579711572,2.255373065,4.895596257,3.537795218,3.130865187,5.115813355,4.658603314,-1.132794605,1.974616979,nelu
